Employee_ID,Age,Gender,Education,Experience_Years,Department,Job_Level,Performance_Rating,Certifications,Overtime_Hours,Remote_Work,City,Company_Tenure,Projects_Completed,Skill_Score,Annual_Salary_LPA
EMP11432,55,Female,Bachelor,21,Marketing,Senior,1,4,22,No,Chennai,4,20,61,53
EMP11433,42,Female,Diploma,17,HR,Senior,3,4,21,No,Delhi,8,29,78,51.04
EMP11434,60,Female,Diploma,27,Marketing,Lead,2,9,44,Yes,Chennai,6,14,50,61.66
EMP11435,25,Male,Bachelor,0,Sales,Junior,5,3,16,No,Hyderabad,0,29,65,35.12
EMP11436,36,Female,Bachelor,14,Marketing,Mid,4,10,22,Yes,Mumbai,13,4,54,51.26
EMP11437,36,Female,Master,4,Sales,Junior,1,7,1,Yes,Delhi,4,11,89,36.85
EMP11438,29,Male,Bachelor,3,Marketing,Junior,2,7,40,Yes,Chennai,3,8,65,28.5
EMP11439,47,Female,Bachelor,9,IT,Mid,2,4,19,Yes,Mumbai,9,28,,41.91
EMP11440,34,Male,Diploma,4,Marketing,Junior,5,0,31,Yes,Hyderabad,4,18,81,33.09
EMP11441,40,Female,Bachelor,8,Marketing,Mid,3,9,55,No,Hyderabad,8,17,75,43.03
EMP11442,22,Male,Diploma,1,Operations,Junior,2,10,54,No,Chennai,1,11,58,26.6
EMP11443,41,Male,Diploma,18,Operations,Senior,5,4,24,No,Chennai,9,6,84,56.95
EMP11444,42,Male,PhD,7,Operations,Junior,2,0,15,No,Delhi,2,22,64,45.39
EMP11445,31,Female,Master,3,Sales,Junior,2,2,58,Yes,Chennai,0,7,77,32.98
EMP11446,51,Female,Bachelor,24,HR,Lead,5,6,8,No,Chennai,13,18,94,73.97
EMP11447,36,Male,PhD,3,Marketing,Junior,2,0,32,Yes,Delhi,3,15,85,34.7
EMP11448,55,Female,Master,25,Sales,Lead,2,3,17,No,Mumbai,11,27,98,76.99
EMP11449,,Female,Bachelor,5,Operations,Junior,4,7,41,No,Chennai,1,2,66,34.18
EMP11450,29,Female,PhD,7,Marketing,Junior,4,3,47,Yes,Hyderabad,4,6,85,43.99
EMP11451,37,Female,Master,8,HR,Mid,1,2,21,No,Chennai,8,11,68,33.76
EMP11452,39,Male,Bachelor,14,Operations,Mid,1,1,26,No,Hyderabad,14,18,84,46.26
EMP11453,50,Male,Bachelor,16,Sales,Senior,2,8,25,No,Chennai,10,13,88,56.85
EMP11454,35,Male,Bachelor,7,Operations,Junior,2,2,45,No,Hyderabad,5,20,54,29.45
EMP11455,49,Male,Master,13,Sales,Mid,1,0,42,No,Hyderabad,13,29,60,41.06
EMP11456,47,Female,Bachelor,14,IT,Mid,3,0,31,Yes,Delhi,13,1,,50.5
EMP11457,36,Female,Bachelor,5,Marketing,Junior,5,8,1,Yes,Mumbai,3,8,96,39.97
EMP11458,48,Male,Bachelor,13,IT,Mid,5,9,3,Yes,Hyderabad,10,29,85,55.67
EMP11459,34,Female,Bachelor,1,Marketing,Junior,4,4,53,No,Mumbai,1,11,75,29.89
EMP11460,50,Female,Master,16,Sales,Senior,1,5,59,No,Hyderabad,12,12,88,56.62
EMP11461,52,Female,Bachelor,19,HR,Senior,3,9,21,No,Mumbai,11,12,51,48.75
EMP11462,26,Male,Master,5,Operations,Junior,4,1,19,No,Mumbai,5,29,68,41.43
EMP11463,29,Male,PhD,5,IT,Junior,3,2,51,No,Hyderabad,1,15,92,46.37
EMP11464,25,Female,Master,0,Sales,Junior,5,10,45,No,Mumbai,0,3,69,35.1
EMP11465,34,Female,Master,9,IT,Mid,1,10,8,Yes,Hyderabad,9,21,74,41.66
EMP11466,33,Male,PhD,5,Sales,Junior,3,10,54,No,Delhi,5,6,96,43.84
EMP11467,32,Male,Master,7,IT,Junior,5,3,49,Yes,Delhi,7,8,68,45.08
EMP11468,23,Female,Master,0,IT,Junior,3,10,10,Yes,Hyderabad,0,16,86,37.11
EMP11469,51,Male,Diploma,15,Sales,Mid,5,4,5,No,Chennai,4,26,91,48.65
EMP11470,56,Male,Bachelor,19,Operations,Senior,5,1,50,No,Chennai,3,7,69,57.96
EMP11471,34,Female,Bachelor,3,Marketing,Junior,5,10,39,Yes,Mumbai,3,23,61,37.23
EMP11472,39,Male,Master,3,HR,Junior,2,1,49,Yes,Mumbai,3,5,51,23.97
EMP11473,39,Male,Master,9,Operations,Mid,5,4,35,Yes,Chennai,1,6,89,52.37
EMP11474,40,Male,Master,10,Operations,Mid,3,2,12,Yes,Mumbai,3,27,86,43.8
EMP11475,34,Male,Bachelor,0,Marketing,Junior,2,5,25,No,Chennai,0,4,78,24.1
EMP11476,40,Male,Master,13,Operations,Mid,1,7,5,Yes,Delhi,0,28,91,52.68
EMP11477,51,Male,PhD,18,IT,Senior,3,0,20,Yes,Hyderabad,0,4,65,64.74
EMP11478,37,Female,Diploma,7,Marketing,Junior,5,5,27,No,Hyderabad,0,16,54,35.28
EMP11479,52,Female,Bachelor,12,IT,Mid,4,5,48,No,Mumbai,4,12,95,49.24
EMP11480,22,Male,Bachelor,0,Marketing,Junior,2,10,31,Yes,Mumbai,0,3,91,28.43
EMP11481,57,Female,Diploma,21,IT,Senior,5,6,55,Yes,Hyderabad,6,2,77,60.49
EMP11482,38,Male,Diploma,10,HR,Mid,4,9,55,Yes,Mumbai,10,13,93,41.47
EMP11483,24,Male,Master,1,IT,Junior,1,7,6,No,Delhi,1,17,50,25.91
EMP11484,33,Female,Bachelor,12,Operations,Mid,2,2,13,No,Hyderabad,9,7,51,36.54
EMP11485,55,Female,Master,18,IT,Senior,5,8,12,No,Mumbai,5,8,79,70.32
EMP11486,41,Female,Bachelor,7,IT,Junior,5,2,43,Yes,Delhi,7,18,71,37.27
EMP11487,47,Male,Bachelor,11,Operations,Mid,1,3,58,Yes,Chennai,9,17,60,37.5
EMP11488,57,Male,Bachelor,23,HR,Senior,2,2,60,No,Hyderabad,7,18,51,54.77
EMP11489,54,Female,Diploma,30,Sales,Lead,3,6,26,Yes,Chennai,8,17,77,65.5
EMP11490,26,Female,Bachelor,5,HR,Junior,2,0,25,No,Chennai,5,4,79,24.48
EMP11491,28,Male,Bachelor,1,Sales,Junior,3,5,32,No,Delhi,1,1,82,26.54
EMP11492,32,Female,Diploma,2,IT,Junior,5,1,45,No,Chennai,2,23,63,37.7
EMP11493,40,Male,Bachelor,14,Operations,Mid,4,0,55,Yes,Chennai,6,29,74,48.57
EMP11494,22,Female,Bachelor,1,Marketing,Junior,3,5,21,Yes,Chennai,1,13,72,22.76
EMP11495,37,Male,Bachelor,4,Sales,Junior,2,7,28,No,Hyderabad,2,9,51,20.62
EMP11496,57,Male,Diploma,18,IT,Senior,3,10,26,Yes,Chennai,13,1,50,50.89
EMP11497,29,Female,PhD,5,Marketing,Junior,2,7,49,No,Mumbai,4,8,83,41.1
EMP11498,49,Male,Diploma,11,Sales,Mid,2,6,51,No,Delhi,7,18,73,42.66
EMP11499,58,Female,Bachelor,23,IT,Senior,2,4,1,Yes,Mumbai,2,14,93,66.85
EMP11500,37,Male,Diploma,2,Marketing,Junior,1,3,17,No,Delhi,2,18,67,24.78
EMP11501,47,Female,Diploma,10,IT,Mid,2,7,59,No,Mumbai,10,23,92,46.31
EMP11502,43,Female,Bachelor,15,IT,Mid,3,4,39,No,Hyderabad,12,14,86,51.17
EMP11503,29,Female,Diploma,1,IT,Junior,4,5,10,No,Mumbai,0,1,57,28.17
EMP11504,50,Female,Master,11,HR,Mid,5,10,50,No,Delhi,9,23,98,57.15
EMP11505,34,Female,Master,6,IT,Junior,5,3,52,Yes,Delhi,5,14,67,45.01
EMP11506,50,Female,Bachelor,15,IT,Mid,5,1,8,Yes,Delhi,9,21,91,53.58
EMP11507,57,Male,Master,18,HR,Senior,3,8,18,No,Hyderabad,2,23,68,60.53
EMP11508,55,Female,Master,17,Marketing,Senior,2,10,13,No,Delhi,15,6,93,59.38
EMP11509,24,Female,Diploma,0,Marketing,Junior,2,6,56,Yes,Delhi,0,13,67,17.52
EMP11510,56,Female,Bachelor,18,IT,Senior,2,1,53,No,Delhi,14,2,93,52.31
EMP11511,47,Female,Master,15,IT,Mid,1,1,19,Yes,Mumbai,12,9,66,43.43
EMP11512,57,Female,Diploma,25,Marketing,Lead,4,5,51,Yes,Hyderabad,9,6,96,69.33
EMP11513,32,Female,Master,5,IT,Junior,2,7,46,No,Delhi,5,10,85,41.32
EMP11514,42,Male,Master,16,HR,Senior,2,2,21,Yes,Chennai,3,6,55,46.39
EMP11515,58,Male,Bachelor,19,Marketing,Senior,1,9,26,No,Mumbai,12,14,96,52.18
EMP11516,34,Female,Bachelor,5,Operations,Junior,5,10,23,Yes,Delhi,5,3,76,35.15
EMP11517,21,Male,Bachelor,0,HR,Junior,1,3,43,No,Delhi,0,1,98,23.26
EMP11518,53,Female,PhD,21,IT,Senior,4,6,48,Yes,Hyderabad,7,6,52,63.86
EMP11519,59,Female,Master,22,Marketing,Senior,2,10,44,Yes,Chennai,13,16,96,66.95
EMP11520,51,Female,Bachelor,19,HR,Senior,3,10,55,No,Chennai,8,26,71,56.27
EMP11521,38,Female,Diploma,7,Sales,Junior,1,9,32,No,Chennai,5,17,56,26.4
EMP11522,21,Male,Bachelor,0,Marketing,Junior,1,3,19,Yes,Chennai,0,25,58,21.48
EMP11523,35,Female,Bachelor,11,Sales,Mid,1,3,8,No,Mumbai,11,22,66,39.93
EMP11524,60,Male,Master,18,HR,Senior,1,7,48,No,Delhi,8,25,98,64.8
EMP11525,42,Female,Bachelor,13,HR,Mid,2,10,9,No,Mumbai,8,15,75,39.73
EMP11526,57,Female,Master,19,Marketing,Senior,5,0,3,Yes,Mumbai,11,27,63,61.78
EMP11527,48,Female,Master,23,HR,Senior,2,3,16,Yes,Chennai,4,5,84,53.88
EMP11528,35,Male,Bachelor,12,HR,Mid,4,10,11,Yes,Chennai,5,11,98,50.9
EMP11529,24,Male,Bachelor,0,IT,Junior,1,8,44,Yes,Chennai,0,5,91,28.72
EMP11530,,Male,Master,3,Sales,Junior,2,3,56,No,Delhi,3,22,57,30.94
EMP11531,52,Male,Bachelor,18,Operations,Senior,5,10,59,No,Delhi,0,9,79,62.33
EMP11532,47,Female,Bachelor,19,Sales,Senior,5,10,24,No,Hyderabad,0,29,91,63.81
EMP11533,30,Male,Bachelor,0,IT,Junior,1,5,31,No,Mumbai,0,15,89,32.29
EMP11534,49,Female,Master,17,Sales,Senior,2,10,38,Yes,Mumbai,13,17,83,60.9
EMP11535,57,Female,Diploma,20,Operations,Senior,1,3,38,Yes,Mumbai,14,20,88,56.97
EMP11536,44,Female,PhD,19,Marketing,Senior,1,3,10,No,Hyderabad,3,20,82,62.95
EMP11537,22,Female,Master,0,IT,Junior,2,5,0,No,Chennai,0,14,77,31.35
EMP11538,40,Female,Bachelor,10,Operations,Mid,4,6,30,No,Delhi,2,28,69,51.66
EMP11539,21,Female,Bachelor,0,HR,Junior,2,8,21,Yes,Hyderabad,0,10,59,23.19
EMP11540,46,Female,Bachelor,13,Operations,Mid,2,10,28,No,Hyderabad,9,7,86,49.3
EMP11541,39,Female,Bachelor,18,Marketing,Senior,1,3,35,No,Mumbai,11,11,100,56.15
EMP11542,24,Male,Bachelor,2,HR,Junior,5,7,13,No,Mumbai,1,2,59,28.76
EMP11543,45,Female,Master,4,Marketing,Junior,2,10,47,Yes,Mumbai,4,12,97,40.79
EMP11544,34,Male,Bachelor,8,Marketing,Mid,3,8,28,Yes,Delhi,8,19,63,40.64
EMP11545,23,Male,Master,0,HR,Junior,5,0,19,Yes,Chennai,0,13,96,32.35
EMP11546,49,Female,Master,15,Sales,Mid,5,9,40,Yes,Chennai,6,22,80,58.16
EMP11547,24,Female,Bachelor,0,Sales,Junior,5,10,1,Yes,Delhi,0,16,56,37.35
EMP11548,52,Female,Diploma,20,HR,Senior,2,4,26,Yes,Chennai,13,19,69,46.52
EMP11549,24,Female,Bachelor,1,IT,Junior,3,2,32,Yes,Chennai,0,22,71,30.09
EMP11550,40,Male,PhD,2,Sales,Junior,4,7,5,Yes,Chennai,2,15,67,43.75
EMP11551,60,Female,Bachelor,26,HR,Lead,2,8,2,Yes,Chennai,12,6,97,70.15
EMP11552,59,Male,Bachelor,23,Operations,Senior,2,4,59,No,Hyderabad,7,10,99,57.6
EMP11553,28,Male,Master,2,IT,Junior,2,1,43,Yes,Delhi,2,13,52,33.03
EMP11554,40,Female,Master,7,IT,Junior,4,9,18,Yes,Chennai,7,14,50,31.7
EMP11555,49,Male,Bachelor,15,HR,Mid,3,7,27,Yes,Delhi,3,22,97,49.62
EMP11556,23,Female,Master,1,Marketing,Junior,2,9,52,Yes,Delhi,1,23,70,34.89
EMP11557,40,Female,Bachelor,13,Operations,Mid,1,5,33,No,Chennai,7,7,63,98.32
EMP11558,35,Male,Master,13,Marketing,Mid,5,5,20,Yes,Delhi,0,25,51,43.79
EMP11559,22,Female,Bachelor,1,Operations,Junior,1,2,54,Yes,Hyderabad,1,26,72,30.88
EMP11560,45,Female,Bachelor,9,Sales,Mid,1,9,18,No,Delhi,3,7,75,33.44
EMP11561,58,Female,PhD,19,Marketing,Senior,2,9,26,Yes,Chennai,14,3,82,58.72
EMP11562,21,Male,PhD,0,Operations,Junior,3,9,60,No,Delhi,0,20,63,36.81
EMP11563,27,Male,PhD,0,IT,Junior,5,6,5,Yes,Hyderabad,0,19,64,40.87
EMP11564,31,Male,Diploma,10,HR,Mid,2,0,36,No,Delhi,8,2,92,35.24
EMP11565,51,Female,Bachelor,17,IT,Senior,4,5,33,No,Chennai,11,13,59,54.92
EMP11566,32,Male,Diploma,11,Operations,Mid,4,2,46,No,Delhi,1,21,64,40.05
EMP11567,52,Male,PhD,23,IT,Senior,1,2,7,Yes,Delhi,3,18,77,68.58
EMP11568,29,Male,Bachelor,4,Operations,Junior,2,10,39,No,Mumbai,4,7,53,37.45
EMP11569,30,Female,Master,1,Operations,Junior,2,1,50,Yes,Delhi,1,27,92,35.34
EMP11570,45,Male,Diploma,9,Sales,Mid,1,9,48,Yes,Hyderabad,9,28,85,44.51
EMP11571,25,Male,Master,4,Marketing,Junior,2,0,53,No,Delhi,4,26,77,39.36
EMP11572,56,Male,Master,25,Marketing,Lead,1,4,16,Yes,Hyderabad,13,27,52,66.81
EMP11573,56,Female,Bachelor,19,Marketing,Senior,2,4,27,Yes,Hyderabad,10,9,67,46.14
EMP11574,53,Female,Bachelor,27,Marketing,Lead,1,6,52,Yes,Hyderabad,4,23,79,71.46
EMP11575,23,Male,Master,0,IT,Junior,4,4,9,No,Hyderabad,0,3,69,37.13
EMP11576,49,Female,Master,12,Marketing,Mid,4,2,20,Yes,Hyderabad,6,22,98,52.72
EMP11577,27,Female,Bachelor,2,Sales,Junior,4,4,31,No,Hyderabad,2,17,90,36.82
EMP11578,21,Female,Bachelor,0,Marketing,Junior,2,10,24,No,Mumbai,0,20,78,26.35
EMP11579,55,Male,Bachelor,20,Marketing,Senior,4,6,0,No,Chennai,6,10,88,61.15
EMP11580,28,Female,PhD,4,Sales,Junior,4,5,24,Yes,Mumbai,4,27,81,48.98
EMP11581,44,Female,Bachelor,9,HR,Mid,4,2,13,Yes,Hyderabad,2,23,59,39.07
EMP11582,45,Female,Master,11,IT,Mid,1,0,33,No,Mumbai,10,24,83,50.89
EMP11583,24,Male,Bachelor,1,IT,Junior,3,2,0,Yes,Delhi,1,30,96,40.47
EMP11584,44,Male,Bachelor,18,HR,Senior,4,0,21,Yes,Delhi,7,10,92,57.07
EMP11585,30,Male,Master,6,Sales,Junior,5,4,58,Yes,Hyderabad,6,29,97,43.46
EMP11586,55,Female,Diploma,20,Marketing,Senior,4,8,14,Yes,Hyderabad,8,23,62,54.7
EMP11587,30,Male,Master,4,Operations,Junior,1,1,27,Yes,Delhi,4,8,55,27.13
EMP11588,23,Female,Diploma,0,Operations,Junior,5,6,9,No,Mumbai,0,6,76,25.03
EMP11589,44,Male,Bachelor,11,Sales,Mid,5,7,28,Yes,Mumbai,9,25,72,49.88
EMP11590,52,Male,Master,13,HR,Mid,2,5,19,No,Delhi,9,24,61,44.2
EMP11591,50,Female,Bachelor,25,HR,Lead,5,10,35,No,Hyderabad,5,18,51,72.32
EMP11592,56,Female,Bachelor,27,Marketing,Lead,5,2,32,No,Chennai,15,6,50,67.27
EMP11593,23,Female,Bachelor,,HR,Junior,5,2,34,Yes,Chennai,2,10,70,26.23
EMP11594,25,Male,Bachelor,0,HR,Junior,2,6,35,No,Mumbai,0,20,62,17.88
EMP11595,23,Female,Bachelor,2,IT,Junior,4,4,45,Yes,Chennai,2,9,100,41.42
EMP11596,39,Female,Master,8,Sales,Mid,3,2,37,No,Mumbai,8,30,69,44.89
EMP11597,59,Male,Bachelor,19,HR,Senior,5,7,6,No,Chennai,3,22,73,59.2
EMP11598,48,Male,Master,20,Sales,Senior,5,7,1,Yes,Hyderabad,2,1,98,59.27
EMP11599,59,Female,Master,24,Operations,Lead,4,5,47,Yes,Chennai,11,27,85,76.42
EMP11600,24,Female,Bachelor,2,Marketing,Junior,2,1,23,Yes,Mumbai,2,16,88,31.88
EMP11601,39,Male,Bachelor,10,HR,Mid,5,0,60,No,Hyderabad,6,7,57,37.14
EMP11602,49,Female,Master,15,Operations,Mid,1,4,28,Yes,Chennai,6,22,57,48.06
EMP11603,40,Female,Bachelor,13,Marketing,Mid,4,7,46,No,Chennai,13,9,50,40.76
EMP11604,43,Male,Bachelor,8,Operations,Mid,4,0,0,Yes,Delhi,8,13,95,42.91
EMP11605,32,Female,Diploma,10,Operations,Mid,5,2,7,Yes,Chennai,6,28,82,46.11
EMP11606,37,Male,Master,12,HR,Mid,4,2,27,Yes,Hyderabad,8,23,100,56.3
EMP11607,44,Male,Diploma,17,Marketing,Senior,5,6,36,No,Delhi,5,22,98,59.98
EMP11608,55,Female,Bachelor,18,Sales,Senior,3,3,6,No,Delhi,5,7,66,44.24
EMP11609,54,Male,Bachelor,19,Marketing,Senior,3,6,22,Yes,Chennai,3,5,66,50.32
EMP11610,26,Female,Master,4,Operations,Junior,4,0,19,Yes,Delhi,4,26,74,38.44
EMP11611,42,Female,Master,11,Sales,Mid,5,5,59,Yes,Delhi,11,24,85,47.11
EMP11612,52,Female,Bachelor,14,Marketing,Mid,5,3,58,No,Chennai,3,7,98,49.53
EMP11613,46,Female,Master,21,Sales,Senior,4,6,33,No,Delhi,15,16,81,63.76
EMP11614,40,Male,PhD,12,Operations,Mid,1,7,16,Yes,Hyderabad,2,19,72,53.86
EMP11615,52,Female,Bachelor,15,IT,Mid,2,3,12,Yes,Delhi,0,22,81,51.05
EMP11616,35,Female,Bachelor,5,HR,Junior,5,1,21,No,Hyderabad,5,17,50,32.79
EMP11617,31,Female,Bachelor,6,Marketing,Junior,1,4,37,No,Chennai,0,3,50,24.1
EMP11618,22,Male,Master,0,IT,Junior,3,10,51,No,Chennai,0,11,80,37.82
EMP11619,57,Male,Diploma,29,Operations,Lead,4,7,42,No,Delhi,7,13,78,71.48
EMP11620,32,Male,Bachelor,5,Operations,Junior,2,7,11,No,Chennai,5,10,64,30.89
EMP11621,38,Female,Bachelor,13,Marketing,Mid,3,9,30,Yes,Mumbai,3,22,98,49.32
EMP11622,52,Female,Master,7,IT,Junior,4,0,7,No,Chennai,3,22,71,45.43
EMP11623,32,Female,Master,9,Operations,Mid,4,0,52,No,Delhi,9,17,71,39.92
EMP11624,54,Female,Diploma,17,Marketing,Senior,3,10,38,No,Mumbai,15,7,72,56.7
EMP11625,33,Female,Bachelor,12,Marketing,Mid,4,4,17,No,Chennai,12,2,60,41.22
EMP11626,43,Female,Master,12,Marketing,Mid,5,6,51,No,Hyderabad,8,24,71,50.8
EMP11627,37,Male,Bachelor,9,Marketing,Mid,4,1,22,No,Hyderabad,9,27,90,48.68
EMP11628,29,Female,Bachelor,1,IT,Junior,3,0,49,No,Chennai,1,8,78,27.28
EMP11629,35,Female,Bachelor,12,IT,Mid,5,4,21,No,Delhi,0,8,78,48.67
EMP11630,55,Male,Bachelor,25,Operations,Lead,2,3,46,Yes,Mumbai,11,30,75,70.64
EMP11631,45,Male,Master,14,Marketing,Mid,3,8,2,Yes,Delhi,8,26,99,51.78
EMP11632,38,Female,PhD,10,Sales,Mid,1,5,0,Yes,Delhi,10,7,61,39.11
EMP11633,30,Female,Master,,Marketing,Junior,4,5,33,Yes,Mumbai,3,28,84,36.09
EMP11634,46,Female,Diploma,17,IT,Senior,4,4,41,Yes,Mumbai,13,9,94,61.55
EMP11635,29,Female,Master,0,IT,Junior,4,3,52,No,Delhi,0,9,57,36.25
EMP11636,26,Female,PhD,5,IT,Junior,1,2,40,No,Delhi,5,14,52,37.34
EMP11637,54,Female,Bachelor,17,HR,Senior,3,9,56,Yes,Delhi,14,16,86,64.07
EMP11638,37,Female,Bachelor,4,Marketing,Junior,3,3,56,Yes,Hyderabad,4,15,91,33.71
EMP11639,43,Male,Master,13,Operations,Mid,2,6,2,No,Hyderabad,5,25,79,54.39
EMP11640,51,Male,Bachelor,19,Marketing,Senior,1,7,5,Yes,Mumbai,3,6,88,52.6
EMP11641,29,Female,Diploma,0,IT,Junior,2,7,29,Yes,Mumbai,0,12,88,30.67
EMP11642,53,Male,PhD,15,Marketing,Mid,4,0,21,No,Delhi,0,16,87,55.89
EMP11643,48,Male,PhD,13,Sales,Mid,3,0,31,No,Hyderabad,1,15,83,48.17
EMP11644,33,Female,Diploma,12,Sales,Mid,1,3,16,No,Delhi,11,15,63,35.16
EMP11645,37,Male,Bachelor,4,Marketing,Junior,5,2,30,Yes,Chennai,4,17,53,29.55
EMP11646,37,Female,Master,9,Operations,Mid,2,1,27,No,Hyderabad,9,24,83,40.41
EMP11647,23,Male,Bachelor,2,HR,Junior,5,8,42,Yes,Chennai,2,24,87,32.41
EMP11648,44,Male,Bachelor,20,Sales,Senior,4,0,54,Yes,Mumbai,10,5,77,58.12
EMP11649,23,Male,Bachelor,0,Operations,Junior,2,9,60,Yes,Mumbai,0,13,62,26.36
EMP11650,46,Male,PhD,14,Sales,Mid,3,4,0,Yes,Mumbai,7,1,78,54.04
EMP11651,34,Female,Bachelor,7,Operations,Junior,2,0,7,No,Delhi,4,28,90,37.75
EMP11652,29,Female,Diploma,5,HR,Junior,2,1,42,Yes,Hyderabad,4,23,52,23.39
EMP11653,28,Female,Master,2,Marketing,Junior,1,9,15,Yes,Hyderabad,1,30,,27.54
EMP11654,52,Male,Bachelor,22,Sales,Senior,5,7,56,No,Mumbai,6,19,83,66.55
EMP11655,27,Male,PhD,0,HR,Junior,3,1,34,No,Hyderabad,0,16,59,37.55
EMP11656,58,Female,Master,22,Marketing,Senior,3,1,32,Yes,Hyderabad,10,6,73,54.64
EMP11657,58,Female,PhD,25,Sales,Lead,1,3,3,No,Chennai,3,19,77,75.44
EMP11658,42,Male,Diploma,14,Sales,Mid,1,4,32,Yes,Mumbai,9,19,97,44.37
EMP11659,39,Male,Bachelor,12,Marketing,Mid,4,4,2,No,Hyderabad,7,30,71,45.86
EMP11660,59,Male,Diploma,25,Operations,Lead,2,5,55,Yes,Mumbai,10,17,82,63.99
EMP11661,42,Female,Bachelor,10,Operations,Mid,3,7,49,Yes,Hyderabad,10,21,81,51.12
EMP11662,28,Male,Master,1,Marketing,Junior,2,3,32,Yes,Delhi,1,5,68,25.19
EMP11663,39,Female,Master,9,Sales,Mid,3,5,38,Yes,Chennai,9,18,69,39.41
EMP11664,33,Male,Bachelor,0,Sales,Junior,5,5,50,Yes,Hyderabad,0,22,81,33.86
EMP11665,31,Male,Bachelor,6,IT,Junior,4,6,28,Yes,Mumbai,6,20,96,44.44
EMP11666,51,Male,Master,17,HR,Senior,4,5,12,No,Delhi,2,10,73,55.88
EMP11667,24,Male,PhD,3,Sales,Junior,1,5,18,No,Hyderabad,3,11,85,37.08
EMP11668,44,Male,Bachelor,11,Marketing,Mid,4,2,7,No,Chennai,11,18,92,44.06
EMP11669,56,Male,Bachelor,23,Marketing,Senior,5,5,48,Yes,Hyderabad,0,10,97,68.49
EMP11670,51,Female,PhD,15,IT,Mid,1,5,58,No,Mumbai,10,22,80,58.2
EMP11671,56,Female,Bachelor,22,Operations,Senior,4,0,49,No,Delhi,7,28,54,56.52
EMP11672,23,Male,Bachelor,1,HR,Junior,3,5,50,Yes,Delhi,1,20,55,21.75
EMP11673,39,Male,Master,3,Operations,Junior,1,0,39,No,Mumbai,3,22,93,37.65
EMP11674,23,Female,Master,0,IT,Junior,2,0,42,Yes,Hyderabad,0,18,85,34.96
EMP11675,49,Female,Bachelor,16,Sales,Senior,5,1,48,Yes,Delhi,13,25,,54.97
EMP11676,40,Female,Bachelor,11,Marketing,Mid,5,1,11,No,Mumbai,9,6,97,42.75
EMP11677,47,Male,PhD,21,HR,Senior,3,4,54,No,Chennai,0,9,79,58.18
EMP11678,49,Female,Bachelor,16,Sales,Senior,5,10,20,No,Mumbai,2,22,94,60.27
EMP11679,54,Female,PhD,22,HR,Senior,4,10,5,No,Mumbai,9,30,66,69.71
EMP11680,41,Male,Master,9,IT,Mid,3,6,25,Yes,Chennai,9,21,59,48.01
EMP11681,58,Female,Bachelor,22,Operations,Senior,1,8,60,Yes,Delhi,12,9,99,61.9
EMP11682,55,Male,Bachelor,16,Operations,Senior,2,2,36,No,Mumbai,4,8,92,50.19
EMP11683,24,Female,Bachelor,2,Marketing,Junior,2,7,13,Yes,Mumbai,2,16,95,32.39
EMP11684,52,Male,Diploma,21,Sales,Senior,3,8,20,No,Chennai,15,17,65,54.71
EMP11685,41,Female,Master,12,IT,Mid,4,10,25,Yes,Hyderabad,11,27,79,51.18
EMP11686,29,Female,Master,8,Operations,Mid,4,10,47,No,Mumbai,8,21,77,49.46
EMP11687,35,Female,Diploma,11,Sales,Mid,2,7,2,Yes,Hyderabad,11,14,56,34.69
EMP11688,32,Female,Bachelor,7,Marketing,Junior,1,0,18,Yes,Hyderabad,4,3,93,26.44
EMP11689,36,Female,Master,10,IT,Mid,3,1,40,No,Chennai,2,19,83,46.98
EMP11690,27,Male,Master,3,HR,Junior,2,3,20,Yes,Mumbai,3,2,84,32.69
EMP11691,53,Male,PhD,14,HR,Mid,4,6,26,Yes,Mumbai,6,6,81,51.7
EMP11692,21,Male,Bachelor,0,HR,Junior,4,0,58,Yes,Delhi,0,24,81,36.24
EMP11693,43,Female,Bachelor,12,Operations,Mid,4,10,49,Yes,Hyderabad,9,19,99,54.22
EMP11694,51,Female,Bachelor,17,Operations,Senior,1,2,22,Yes,Delhi,13,4,57,52.58
EMP11695,21,Male,Bachelor,0,IT,Junior,4,7,46,Yes,Mumbai,0,4,64,31.78
EMP11696,56,Female,Bachelor,14,Marketing,Mid,5,7,18,Yes,Mumbai,10,26,62,42.18
EMP11697,36,Male,Bachelor,10,Marketing,Mid,1,9,8,No,Hyderabad,10,10,65,37.37
EMP11698,23,Female,Bachelor,0,IT,Junior,2,3,12,No,Mumbai,0,3,76,28.58
EMP11699,41,Male,Master,20,Marketing,Senior,3,5,9,No,Delhi,13,15,58,55.93
EMP11700,41,Female,Master,14,IT,Mid,1,0,0,No,Delhi,11,29,97,51.5
EMP11701,25,Female,Diploma,3,Operations,Junior,1,2,5,Yes,Mumbai,2,28,74,29.79
EMP11702,44,Male,Bachelor,12,Sales,Mid,2,9,51,No,Hyderabad,7,25,94,54.06
EMP11703,41,Female,Master,16,HR,Senior,1,6,21,Yes,Delhi,15,27,53,51.46
EMP11704,35,Female,Bachelor,0,Operations,Junior,1,2,17,No,Hyderabad,0,13,93,27.57
EMP11705,57,Male,Bachelor,32,Sales,Manager,1,2,46,Yes,Hyderabad,1,10,54,77.31
EMP11706,59,Male,Bachelor,27,Marketing,Lead,2,3,18,Yes,Mumbai,12,25,73,75.48
